sample_id,quote_id,quote_text
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06401,"I know we agree that civilisation is presently in its decadent declining phase, and that lurid ugliness is the predominant visual feature of modern life. Cars are ugly, buildings are ugly, mass-produced disposable consumer goods are unspeakably ugly. The air we breathe is toxic, the water we drink is full of microplastics, and our food is contaminated by cancerous Teflon chemicals. Our quality of life is in decline, and along with it, the quality of aesthetic experience available to us. The contemporary novel is (with very few exceptions) irrelevant; mainstream cinema is family-friendly nightmare porn funded by car companies and the US Department of Defense; and visual art is primarily a commodity market for oligarchs. It is hard in these circumstances not to feel that modern living compares poorly with the old ways of life, which have come to represent something more substantial, more connected to the essence of the human condition."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06402,"We'll always be in each other's lives and we'll always have this feeling between us, and it's better."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06403,"I was in the local shop today, getting something to eat for lunch, when I suddenly had the strangest sensation—a spontaneous awareness of the unlikeliness of this life. I mean, I thought of all the rest of the human population—most of whom live in what you and I would consider abject poverty—who have never seen or entered such a shop. And this, this, is what all their work sustains! This lifestyle, for people like us! All the various brands of soft drinks in plastic bottles and all the pre-packaged lunch deals and confectionery in sealed bags and store-baked pastries—this is it, the culmination of all the labour in the world, all the burning of fossil fuels and all the back-breaking work on coffee farms and sugar plantations. All for this! This convenience shop! I felt dizzy thinking about it. I mean I really felt ill. It was as if I suddenly remembered that my life was all part of a television show—and every day people died making the show, were ground to death in the most horrific ways, children, women, and all so that I could choose from various lunch options, each packaged in multiple layers of single-use plastic. That was what they died for—that was the great experiment. I thought I would throw up. Of course, a feeling like that can’t last. Maybe for the rest of the day I feel bad, even for the rest of the week—so what? I still have to buy lunch. And in case you’re worrying about me, let me assure you, buy lunch I did."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06404,"It's still better to love something than nothing, better to love someone than no one, and I'm here, living in the world, not wishing for a moment that I wasn't. Isn't that in its own way a special gift, a blessing, something very important?"
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06405,"Anyway, as a consequence, each day has now become a new and unique informational unit, interrupting and replacing the informational world of the day before."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06406,"To think of childhood gave her a funny queasy feeling, because it had been real life once and now it was something else. The old people had died, the babies had grown old."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06407,"He made a noise that sounded like a strangled laugh, and then said: Ah, I like your style. I’ll give you that. You’re not easy to get the upper hand on, are you? Obviously I’m not going to manage it. It’s funny, because you carry on like you’d let me walk all over you, answering my texts at two in the morning, and then telling me you’re in love with me, blah blah blah. But that’s all your way of saying, just try and catch me, because you won’t. And I can see I won’t. You’re not going to let me have it for a minute. Nine times out of ten you’d have someone fooled with the way you go on. They’d be delighted with themselves, thinking they were really the boss of you. Yeah, yeah, but I’m not an idiot. You’re only letting me act badly because it puts you above me, and that’s where you like to be. Above, above. And I don’t take it personally, by the way, I don’t think you’d let anyone near you. Actually, I respect it. You’re looking out for yourself, and I’m sure you have your reasons. I’m sorry I was so harsh on you with what I said, because you were right, I was just trying to hurt you. And I probably did hurt you, big deal. Anyone can hurt anyone if they go out of their way. But then instead of getting mad with me, you go saying I’m welcome to stay over and you still love me and all this. Because you have to be perfect, don’t you? No, you really have a way about you, I must say. And I’m sorry, alright? I won’t be trying to take a jab at you again. Lesson learned. But from now on you don’t need to act like you’re under my thumb, when we both know I’m nowhere near you. Alright? Another long silence fell. Their faces were invisible in darkness. Eventually, in a high and strained voice, straining perhaps for an evenness or lightness it did not attain, she replied: Alright. If I ever do get a hold of you, you won’t need to tell me, he said. I’ll know. But I’m not going to chase too much. I’ll just stay where I am and see if you come to me. Yes, that’s what hunters do with deer, she said. Before they kill them."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06408,"I know you're scared. And maybe you really meant all those things you said about our friendship, just wanting to be friends, and if you did, I'll accept that. But I feel maybe it's possible you said those things, at least in some way, because you wanted me to make the other case. As if I would come out and say, please, Eileen, don't do this to me, I've been in love with you all along, I don't know how to live without you. Or whatever, whatever you wanted me to say. Not that it's not true, of course it's true. And maybe even when you're getting angry at Alice, saying that she doesn't care about you — I don't know, maybe it's the same idea. At some level you want her to say, oh but Eileen, I love you very much, you're my best friend. But the problem is that you seem to be drawn to people who aren't very good at giving you those responses. I mean, anyone could have told you — certainly Felix and myself both knew — that Alice was never going to react that way just now. And maybe it's the same with me, in a way. If you tell me you don't want to be with me, I might feel very hurt and humiliated, but I'm not going to start begging and pleading with you. At some level, I actually think you know I won't. But then you get left with the impression that I don't love you, or I don't want you, because you're not getting this response from me — this response that you basically know you won't get, because I'm not the type of person who can give it to you."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06409,"And now I just feel like the kind of person whose life partner would fall out of love with them after several years, and I can’t find a way not to be that kind of person anymore."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06410,"Each day, even each hour of each day, replaces and makes irrelevant the time before, and the events of our lives make sense only in relation to a perpetually updating timeline of news content."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06411,"All my mania for culture, for ‘really good’ things, for knowing about jazz recordings and red wine and Danish furniture, even about Keats and Shakespeare and James Baldwin, what if it’s all a form of vanity, or even worse, a little bandage over the initial wound of my origins? I have put between myself and my parents such a gulf of sophistication that it’s impossible for them to touch me now or to reach me at all."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06412,"Personally I have to exercise a lot of agency in reading, and understanding what I read, and bearing it all in mind for long enough to make sense of the book as I go along. In no sense does it feel like a passive process by which beauty is transmitted to me without my involvement; it feels like an active effort, which an experience of beauty is the constructed result. But, I think more importantly, great novels engage my sympathies and make me desire things."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06413,"I’m sorry to say that I think it is too late to change the way we have turned out. The turning-out process has come to an end, and we are to a very great extent what we are."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06414,"Even shelving that more immediate concern, neither you nor I have any confidence that human civilisation as we know it is going to persist beyond our lifetimes. But then again, no matter what I do, hundreds of thousands of babies will be born on the same day as this hypothetical baby of mine. Their futures are surely just as important as the future of my hypothetical baby, who is distinguished only by its relationship to me and also to the man I love. I suppose I mean that children are coming anyway, and in the grand scheme of things it won’t matter much whether any of them are mine or his. We have to try either way to build a world they can live in. And I feel in a strange sense that I want to be on the children’s side, and on the side of their mothers; to be with them, not just an observer, admiring them from a distance, speculating about their best interests, but one of them. I’m not saying, by the way, that I think that’s important for everyone. I only think, and I can’t explain why, that it’s important for me."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06415,"Whatever I can do, whatever insignificant talent I might have, people just expect me to sell it- I mean literally, sell it for money, until I have a lot of money and no talent left."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06416,"They looked at one another for a long moment, without speaking, and in the soil of that look many years were buried."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06417,"Just look at what conservatives make of the environment: their idea of conservation is to extract, pillage and destroy, ‘because that’s what we’ve always done’—but because of that very fact, it’s no longer the same earth we do it to."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06418,"In my family we just don't discuss things. Everything is below the surface, nothing comes out."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06419,"The streets were quiet and dark, and the air was oddly warm and still, and on the quays the office buildings were all lit up inside, and empty, and underneath everything, beneath the surface of everything, I began to feel it all over again--the nearness, the possibility of beauty, like a light radiating softly from behind the visible world, illuminating everything."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06420,"I looked at the internet for too long today and started feeling depressed. The worst thing is that I actually think people on there are generally well meaning and the impulses are right, but our political vocabulary has decayed so deeply and rapidly since the twentieth century that most attempts to make sense of our present historical moment turn out to be essentially gibberish. Everyone is understandably attached to particular identity categories, but at the same time largely unwilling to articulate what those categories consist of, how they came about, and what purposes they serve. The only apparent schema is that for every victim group (people born into poor families, women, people of colour) there is an oppressor group (people born into rich families, men, white people). But in this framework, relations between victim and oppressor are not historical so much as theological, in that the victims are transcendently good and the oppressors are personally evil. For this reason, an individual’s membership of a particular identity group is a question of unsurpassed ethical significance, and a great amount of our discourse is devoted to sorting individuals into their proper groups, which is to say, giving them their proper moral reckoning. If serious political action is still possible, which I think at this point is an open question, maybe it won’t involve people like us—in fact I think it almost certainly won’t. And frankly if we have to go to our deaths for the greater good of humankind, I will accept that like a lamb, because I haven’t deserved this life or even enjoyed it. But I would like to be helpful in some way to the project, whatever it is, and if I could help only in a very small way, I wouldn’t mind, because I would be acting in my own self-interest anyway—because it’s also ourselves we’re brutalising, though in another way, of course. No one wants to live like this. Or at least, I don’t want to live like this. I want to live differently, or if necessary to die so that other people can one day live differently. But looking at the internet, I don’t see many ideas worth dying for. The only idea on there seems to be that we should watch the immense human misery unfolding before us and just wait for the most immiserated, most oppressed people to turn around and tell us how to stop it. It seems that there exists a curiously unexplained belief that the conditions of exploitation will by themselves generate a solution to exploitation—and that to suggest otherwise is condescending and superior, like mansplaining. But what if the conditions don’t generate the solution?"
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06421,"I love you, alright? She had a strange, dazed look on her face as she listened, holding her hand to her cheek. Even though I'm a psychiatric case, she said. He laughed, standing upright and closing the door behind him. Yeah, he answered. Even though we both are."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06422,"So the novel works by suppressing the truth of the world packing it tightly down underneath the glittering surface of the text. And we can care once again, as we do in real life, whether people break up or stay together -if and only if, we have successfully forgotten about all the things more important than that, i.e. everything."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06423,I also feel certain it's better to be deeply love than widely liked.
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06424,"Jesus emphasized the necessity of loving others without regard to our own self interest. In a way, when we love fictional characters, know that they can never love us in return, is that not a method of practicing in miniature the kind of personally disinterested love to which Jesus calls us? I mean that sympathetic engagement is a form of desire with an object but without a subject a way of wanting without wanting; desiring for others not what I want for myself but the way I want for myself."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06425,"We’ve been apart for too long, she said. We’re shy with each other now."
