sample_id,quote_id,quote_text
top2021:HARLEM SHUFFLE|Colson Whitehead,q06312,"Death took Freddie from Carney and mourning returned to him a visitation, an invisible companion who shadowed him everywhere, tugging at his sleeve and interrupting when he least expected: 'Remember what my smile looked like', 'Remember when', 'Remember me'. Its voice grew quiet and Carney didn't hear it for a while and then it was loud again: 'Remember me', 'This is your job now', 'Remember me or no one else will'. At times it seemed the grief was powerful enough to shut down the world, cut off the juice, stop the earth from spinning. It was not. The world proceeded in its mealy fashion, the lights stayed on, the earth continued to spin and its seasons ravaged and renewed in turn."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06313,"Carney disapproved of criminals who bragged about their cleverness, crowed over the stupidity of their marks, whose paranoia stemmed not from caution but from an outsize sense of their importance."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06314,"The Theresa desegregated in 1940, long after the neighborhood tipped over from Jews and Italians and became the domain of Southern blacks and West Indians. Everyone who came uptown had crossed some variety of violent ocean."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06315,"He read an article that said red was a color favored by nature to make animals take notice, and you had to be part animal to live in New York City."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06316,"On the wall at Elizabeth's office they had a map of the United States and the Caribbean with pins and red marker to indicate the cities and towns and routes that Black Star promoted. Stay on the path and you'll be safe, eat in peace, sleep in peace, breath in peace and beware. Work together and you can subvert their evil order. It was a map if the black nation inside the white world, part of the bigger thing but its own self, independent, with its own constitution. If we did not help one another we'd be lost out there."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06317,"Rusty had two kids he was less eager to lock up, and the nocturnal stakeouts had made for a long week. On Tuesday, out of riot-night boredom, Carney gave him a new title: associate sales manager. Knowing his boss wouldn’t get around to it, Rusty went ahead and ordered the name tag. While he awaited its arrival, he taped an interim version onto a Pan Am Junior Captain pin he’d obtained somewhere. “What do you think?” It looked okay. “It looks great,” Carney said. Business was slow anyway. Elizabeth had bought some books for Rusty’s little ones and Carney handed them over. “What’d you, loot these?” Carney had asked when she pulled them out of the shopping bag. That would be a sight: Elizabeth climbing into the window display, stepping over broken glass to grab some shit. Wouldn’t put it past her,"
top2021:HARLEM SHUFFLE|Colson Whitehead,q06318,"Carney admired the man’s hustle; one of these days they were going to name a street after him, you watch."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06319,The cookies were stale and the fortunes discouraging.
top2021:HARLEM SHUFFLE|Colson Whitehead,q06320,"Aronowitz twirled in his chair and scurried into the workshop in the back, to more grunts. He reminded Carney of a squirrel in the park, darting helter-skelter after lost nuts. Maybe the other squirrels of Radio Row understood this behavior, but it was animal madness to this civilian."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06321,"It’s pronounced Wike, but yeah. They’ve been players in this city since back in the day. You’re talking some stone-cold original Dutch motherfuckers. As in, charging the Lenape Indians rent on their own land type shit."
