sample_id,cohort,year,title,author,source_books_file,gr_book_id,gr_work_id,gr_title,work_page_title,book_title_status,work_title_status,duplicate_work_id,verdict,reason
top1982:6595,pilot,1982,THE VALLEY OF HORSES,Jean M. Auel,books_top3_1931_1995.csv,40493,630903,The Valley of Horses,The Valley of Horses,pass,pass,,pass,
top1982:5974,pilot,1982,THE PARSIFAL MOSAIC,Robert Ludlum,books_top3_1931_1995.csv,251823,244020,The Parsifal Mosaic,The Parsifal Mosaic,pass,pass,,pass,
top1982:4231,pilot,1982,SPACE,James A. Michener,books_top3_1931_1995.csv,644949,1360492,Space,Space,pass,pass,,pass,
top1983:5851,pilot,1983,THE NAME OF THE ROSE,Umberto Eco,books_top3_1931_1995.csv,119073,3138328,The Name of the Rose,The Name of the Rose,pass,pass,,pass,
top1983:3550,pilot,1983,POLAND,James A. Michener,books_top3_1931_1995.csv,769896,892330,Poland,Poland,pass,pass,,pass,
top1983:7278,pilot,1983,WHO KILLED THE ROBINS FAMILY?,Thomas Chastain,books_top3_1931_1995.csv,123976047,145375929,who killed the robins family,who killed the robins family,pass,pass,,pass,
top1984:4746,pilot,1984,THE BUTTER BATTLE BOOK,Dr. Seuss,books_top3_1931_1995.csv,275325,218092,The BUTTER BATTLE BOOK.,The Butter Battle Book,pass,pass,,pass,
top1984:9,pilot,1984,"''. . . AND LADIES OF THE CLUB,''",Helen Hooven Santmyer,books_top3_1931_1995.csv,576666,1480967,...And Ladies of the Club,...And Ladies of the Club,pass,pass,,pass,
top1984:4564,pilot,1984,THE AQUITAINE PROGRESSION,Robert Ludlum,books_top3_1931_1995.csv,31268,680939,The Aquitaine Progression,The Aquitaine Progression,pass,pass,,pass,
top1985:2624,pilot,1985,LAKE WOBEGON DAYS,Garrison Keillor,books_top3_1931_1995.csv,77244,897867,Lake Wobegon Days,Lake Wobegon Days,pass,pass,,pass,
top1985:5744,pilot,1985,THE MAMMOTH HUNTERS,Jean M. Auel,books_top3_1931_1995.csv,49824,927520,The Mammoth Hunters,The Mammoth Hunters,pass,pass,,pass,
top1985:2361,pilot,1985,IF TOMORROW COMES,Sidney Sheldon,books_top3_1931_1995.csv,14554,1742291,If Tomorrow Comes,If Tomorrow Comes,pass,pass,,pass,
top1986:3741,pilot,1986,RED STORM RISING,Tom Clancy,books_top3_1931_1995.csv,318525,5054712,Red Storm Rising,Red Storm Rising,pass,pass,,pass,
top1986:6051,pilot,1986,THE PRINCE OF TIDES,Pat Conroy,books_top3_1931_1995.csv,16735,1312477,The Prince of Tides,The Prince of Tides,pass,pass,,pass,
top1986:2466,pilot,1986,IT,Stephen King,books_top3_1931_1995.csv,830502,150259,It,It,pass,pass,,pass,
top1987:4679,pilot,1987,THE BONFIRE OF THE VANITIES,Tom Wolfe,books_top3_1931_1995.csv,2666,1080201,The Bonfire of the Vanities,The Bonfire of the Vanities,pass,pass,,pass,
top1987:3600,pilot,1987,PRESUMED INNOCENT,Scott Turow,books_top3_1931_1995.csv,425029,7732,Presumed Innocent,Presumed Innocent,pass,pass,,pass,
top1987:3480,pilot,1987,PATRIOT GAMES,Tom Clancy,books_top3_1931_1995.csv,32682,5054702,Patriot Games,Patriot Games,pass,pass,,pass,
top1988:6278,pilot,1988,THE SHELL SEEKERS,Rosamunde Pilcher,books_top3_1931_1995.csv,37095,517040,The Shell Seekers,The Shell Seekers,pass,pass,,pass,
top1988:4759,pilot,1988,THE CARDINAL OF THE KREMLIN,Tom Clancy,books_top3_1931_1995.csv,382549,17028815,The Cardinal of the Kremlin,The Cardinal of the Kremlin,pass,pass,,pass,
top1988:2809,pilot,1988,LOVE IN THE TIME OF CHOLERA,Gabriel Garcia Marquez,books_top3_1931_1995.csv,,,,,missing_title,missing_title,,unmapped,no Goodreads work ID
top1989:1079,pilot,1989,CLEAR AND PRESENT DANGER,Tom Clancy,books_top3_1931_1995.csv,32669,5054704,Clear and Present Danger,Clear and Present Danger,pass,pass,,pass,
top1989:5515,pilot,1989,THE JOY LUCK CLUB,Amy Tan,books_top3_1931_1995.csv,7763,1955658,The Joy Luck Club,The Joy Luck Club,pass,pass,,pass,
top1989:4438,pilot,1989,TALES FROM MARGARITAVILLE,Jimmy Buffett,books_top3_1931_1995.csv,42818,42283,Tales from Margaritaville: Fictional Facts and Factual Fictions,Tales from Margaritaville,pass,pass,,pass,
top1990:3343,pilot,1990,"OH, THE PLACES YOU'LL GO!",Dr. Seuss,books_top3_1931_1995.csv,191139,2125304,"Oh, the Places You’ll Go!","Oh, the Places You’ll Go!",pass,pass,,pass,
top1990:4734,pilot,1990,THE BURDEN OF PROOF,Scott Turow,books_top3_1931_1995.csv,4035,1732833,The Burden of Proof,The Burden of Proof,pass,pass,,pass,
top1990:6019,pilot,1990,THE PLAINS OF PASSAGE,Jean M. Auel,books_top3_1931_1995.csv,74389,1377315,The Plains of Passage,The Plains of Passage,pass,pass,,pass,
top1991:5144,pilot,1991,THE FIRM,John Grisham,books_top3_1931_1995.csv,452235,220589870,The Firm,The Firm,pass,pass,,pass,
top1991:3945,pilot,1991,SCARLETT,Alexandra Ripley,books_top3_1931_1995.csv,73062,2103634,Scarlett,Scarlett,pass,pass,,pass,
top1991:6426,pilot,1991,THE SUM OF ALL FEARS,Tom Clancy,books_top3_1931_1995.csv,34993,5054706,The Sum of All Fears,The Sum of All Fears,pass,pass,,pass,
top1992:4723,pilot,1992,THE BRIDGES OF MADISON COUNTY,Robert James Waller,books_top3_1931_1995.csv,83674,3338995,The Bridges of Madison County,The Bridges of Madison County,pass,pass,,pass,
top1992:5993,pilot,1992,THE PELICAN BRIEF,John Grisham,books_top3_1931_1995.csv,32499,490324,The Pelican Brief,The Pelican Brief,pass,pass,,pass,
top1992:2060,pilot,1992,GRIFFIN & SABINE,Nick Bantock,books_top3_1931_1995.csv,381102,981140,Griffin & Sabine,Griffin & Sabine,pass,pass,,pass,
top1993:2712,pilot,1993,LIKE WATER FOR CHOCOLATE,Laura Esquivel,books_top3_1931_1995.csv,6952,1172473,Like Water for Chocolate,Like Water for Chocolate,pass,pass,,pass,
top1993:4852,pilot,1993,THE CLIENT,John Grisham,books_top3_1931_1995.csv,5359,137715,The Client,The Client,pass,pass,THE CLIENT | THE RAINMAKER,pass,work ID also assigned to: THE CLIENT | THE RAINMAKER
top1993:7344,pilot,1993,WITHOUT REMORSE,Tom Clancy,books_top3_1931_1995.csv,134099066,5054709,Without Remorse by Tom Clancy,Without Remorse,pass,pass,,pass,
top1994:4796,pilot,1994,THE CELESTINE PROPHECY,James Redfield,books_top3_1931_1995.csv,50063639,2603195,The Celestine Prophecy,The Celestine Prophecy,pass,pass,,pass,
top1994:3555,pilot,1994,POLITICALLY CORRECT BEDTIME STORIES,James Finn Garner,books_top3_1931_1995.csv,132380,127514,Politically Correct Bedtime Stories,Politically Correct Bedtime Stories,pass,pass,,pass,
top1994:3132,pilot,1994,MUTANT MESSAGE DOWN UNDER,Marlo Morgan,books_top3_1931_1995.csv,32349,3289577,Mutant Message Down Under,Mutant Message Down Under,pass,pass,,pass,
top1995:5413,pilot,1995,THE HORSE WHISPERER,Nicholas Evans,books_top3_1931_1995.csv,479415,467825,The Horse Whisperer,The Horse Whisperer,pass,pass,,pass,
top1995:4830,pilot,1995,THE CHRISTMAS BOX,Richard Paul Evans,books_top3_1931_1995.csv,161361,2493019,The Christmas Box,The Christmas Box,pass,pass,,pass,
top1995:6096,pilot,1995,THE RAINMAKER,John Grisham,books_top3_1931_1995.csv,5359,137715,The Client,The Client,title_mismatch('The Client'),title_mismatch('The Client'),THE CLIENT | THE RAINMAKER,mismatch,book page: title_mismatch('The Client'); work page: title_mismatch('The Client'); work ID also assigned to: THE CLIENT | THE RAINMAKER
top1932:5855,pilot,1932,THE NARROW CORNER,W. Someset Maugham,books_top3_1931_1995_zero_label_more.csv,,,,,missing_title,missing_title,,unmapped,no Goodreads work ID
top1932:2875,pilot,1932,MAGNOLIA STREET,Louis Golding,books_top3_1931_1995_zero_label_more.csv,2463730,2470926,Magnolia Street,Magnolia Street,pass,pass,,pass,
top1933:7341,pilot,1933,WITHIN THIS PRESENT,Margaret Ayer Barnes,books_top3_1931_1995_zero_label_more.csv,12489495,17474483,Within This Present,Within This Present,pass,pass,,pass,
top1933:2731,pilot,1933,"LITTLE MAN, WHAT NOW?",Hans Fallada,books_top3_1931_1995_zero_label_more.csv,466354,454727,"Little Man, What Now?","Little Man, What Now?",pass,pass,,pass,
top1937:453,pilot,1937,AND SO - VICTORIA,Vaughan Wilkins,books_top3_1931_1995_zero_label_more.csv,6522744,6714659,And So - Victoria,And So - Victoria,pass,pass,,pass,
top1937:6761,pilot,1937,THE YEARS,Virginia Woolf,books_top3_1931_1995_zero_label_more.csv,18852,2970368,The Years,The Years,pass,pass,,pass,
top1942:6064,pilot,1942,THE PRODIGAL WOMEN,Nancy Hale,books_top3_1931_1995_zero_label_more.csv,2977275,3007640,The Prodigal Women,The Prodigal Women,pass,pass,,pass,
top1942:1525,pilot,1942,DRAGON SEED,Pearl S. Buck,books_top3_1931_1995_zero_label_more.csv,93517,1548866,Dragon Seed,Dragon Seed,pass,pass,,pass,
top1945:5195,pilot,1945,THE FOUNTAINHEAD,Ayn Rand,books_top3_1931_1995_zero_label_more.csv,2122,3331807,The Fountainhead,The Fountainhead,pass,pass,,pass,
top1945:6687,pilot,1945,THE WHITE TOWER,James Ramsey Ullman,books_top3_1931_1995_zero_label_more.csv,710790,697057,The White Tower,The White Tower,pass,pass,,pass,
top1946:3093,pilot,1946,MR. ADAM,Pat Frank,books_top3_1931_1995_zero_label_more.csv,3135492,3166915,Mr. Adam,Mr. Adam,pass,pass,,pass,
top1946:5438,pilot,1946,THE HUCKSTERS,Frederic Wakeman,books_top3_1931_1995_zero_label_more.csv,153033,147715,The Hucksters,The Hucksters,pass,pass,,pass,
top1947:1978,pilot,1947,GENTLEMAN'S AGREEMENT,Laura Z. Hobson,books_top3_1931_1995_zero_label_more.csv,13568094,895000,Gentleman's Agreement,Gentleman's Agreement,pass,pass,,pass,
top1947:5816,pilot,1947,THE MONEYMAN,Thomas B. Costain,books_top3_1931_1995_zero_label_more.csv,401942,391346,The Moneyman,The Moneyman,pass,pass,,pass,
top1949:1776,pilot,1949,FATHER OF THE BRIDE,Edward Streeter,books_top3_1931_1995_zero_label_more.csv,1142897,42136148,Father of the Bride,Father of the Bride,pass,pass,,pass,
top1949:2912,pilot,1949,MARY,Sholem Asch,books_top3_1931_1995_zero_label_more.csv,85929022,110416689,MARY.,MARY.,pass,pass,,pass,
top1950:2516,pilot,1950,JOY STREET,Frances Parkinson Keyes,books_top3_1931_1995_zero_label_more.csv,2238478,829306,Joy Street,Joy Street,pass,pass,,pass,
top1950:6633,pilot,1950,THE WALL,John Hersey,books_top3_1931_1995_zero_label_more.csv,128565271,148954003,The Wall,The Wall,pass,pass,,pass,
top1953:687,pilot,1953,BEYOND THIS PLACE,A.J. Cronin,books_top3_1931_1995_zero_label_more.csv,1458918,2429750,Beyond This Place,Beyond This Place,pass,pass,,pass,
top1953:5125,pilot,1953,THE FEMALE,Paul Wellman,books_top3_1931_1995_zero_label_more.csv,5959661,1383018,The Female,Wanita,pass,pass,,pass_alias,Wanita is a translated title for The Female by Paul I. Wellman.
top1954:2811,pilot,1954,LOVE IS ETERNAL,Irving Stone,books_top3_1931_1995_zero_label_more.csv,158417,3095258,Love is Eternal,Love is Eternal,pass,pass,,pass,
top1954:2913,pilot,1954,MARY ANNE,Daphne du Maurier,books_top3_1931_1995_zero_label_more.csv,144371103,2186383,Mary Anne (VMC) by Daphne Du Maurier,Mary Anne,pass,pass,,pass,
top1957:6200,pilot,1957,THE SCAPEGOAT,Daphne du Maurier,books_top3_1931_1995_zero_label_more.csv,18869971,2278127,The Scapegoat,The Scapegoat,pass,pass,,pass,
top1957:5575,pilot,1957,THE LAST ANGRY MAN,Gerald Green,books_top3_1931_1995_zero_label_more.csv,2816254,2842187,The Last Angry Man,The Last Angry Man,pass,pass,,pass,
top1984:2718,pilot,1984,LINCOLN,Gore Vidal,books_top3_1931_1995_zero_label_more.csv,8716,658163,Lincoln,Lincoln,pass,pass,,pass,
top1984:5202,pilot,1984,THE FOURTH PROTOCOL,Frederick Forsyth,books_top3_1931_1995_zero_label_more.csv,327255,1493348,The Fourth Protocol,The Fourth Protocol,pass,pass,,pass,
top1932:6279,pilot,1932,THE SHELTERED LIFE,Ellen Glasgow,books_top3_1931_1995_zero_label_final.csv,266873,258750,The Sheltered Life,The Sheltered Life,pass,pass,,pass,
top1932:4216,pilot,1932,SONS,Pearl S. Buck,books_top3_1931_1995_zero_label_final.csv,40776308,3258094,Sons,Sons,pass,pass,,pass,
top1933:3382,pilot,1933,ONE MORE RIVER,John Galsworthy,books_top3_1931_1995_zero_label_final.csv,2805250,1726813,One More River,One More River,pass,pass,,pass,
top1933:5574,pilot,1933,THE LAST ADAM,James G. Cozzens,books_top3_1931_1995_zero_label_final.csv,1209224,1197595,The Last Adam,The Last Adam,pass,pass,,pass,
top1946:1596,pilot,1946,EAST RIVER,Sholem Asch,books_top3_1931_1995_zero_label_final.csv,947216,615345,East River,East River,pass,pass,,pass,
top1946:5547,pilot,1946,THE KING'S GENERAL,Daphne du Maurier,books_top3_1931_1995_zero_label_final.csv,18869969,627187,The King's General,The King's General,pass,pass,,pass,
top1949:2671,pilot,1949,LET LOVE COME LAST,Taylor Caldwell,books_top3_1931_1995_zero_label_final.csv,40678023,2050239,Let Love Come Last: A Novel,Let Love Come Last,pass,pass,,pass,
top1949:5756,pilot,1949,THE MAN WITH THE GOLDEN ARM,Nelson Algren,books_top3_1931_1995_zero_label_final.csv,228602474,826056,The Man with the Golden Arm by Nelson Algren,The Man with the Golden Arm,pass,pass,,pass,
top1950:5676,pilot,1950,THE LITTLE WORLD OF DON CAMILLO,Giovanni Guareschi,books_top3_1931_1995_zero_label_final.csv,66878,64845,The Little World Of Don Camillo,The Little World of Don Camillo,pass,pass,,pass,
top1950:2239,pilot,1950,HOMEWARD BORNE,Ruth Chatterton,books_top3_1931_1995_zero_label_final.csv,4577998,4627389,Homeward Borne,Homeward Borne,pass,pass,,pass,
top1953:2779,pilot,1953,LORD VANITY,Samuel Shellabarger,books_top3_1931_1995_zero_label_final.csv,547398,534663,Lord Vanity,Lord Vanity,pass,pass,,pass,
top1953:5565,pilot,1953,THE LADY OF ARLINGTON,Harnett T. Kane,books_top3_1931_1995_zero_label_final.csv,1882965,1884058,Lady of Arlington : A Novel Based on the Life of Mrs. Robert E. Lee,Lady of Arlington,pass,pass,,pass,
top1954:4999,pilot,1954,THE DOLLMAKER,Harriette Arnow,books_top3_1931_1995_zero_label_final.csv,600335,586935,The Dollmaker,The Dollmaker,pass,pass,,pass,
top1954:555,pilot,1954,AWAY ALL BOATS,Kenneth Dodson,books_top3_1931_1995_zero_label_final.csv,1835865,1835851,Away All Boats,Away All Boats,pass,pass,,pass,
top1931:7031,pilot,1931,TWO PEOPLE,A. A. Milne,books_top3_1931_1995_under_two_more.csv,5960371,6133119,Two People,Two People,pass,pass,,pass,
top1931:859,pilot,1931,BROOME STAGES,Clemance Dane,books_top3_1931_1995_under_two_more.csv,,,,,missing_title,missing_title,,unmapped,no Goodreads work ID
top1931:413,pilot,1931,AMERICAN BEAUTY,Edna Ferber,books_top3_1931_1995_under_two_more.csv,2055202,1263065,American Beauty,American Beauty,pass,pass,,pass,
top1932:847,pilot,1932,BRIGHT SKIN,Julia Peterkin,books_top3_1931_1995_under_two_more.csv,1489396,1480633,Bright Skin,Bright Skin,pass,pass,,pass,
top1932:4639,pilot,1932,THE BISHOP'S JAEGERS,Thorne Smith,books_top3_1931_1995_under_two_more.csv,42926411,1630739,The Bishop's Jaegers,The Bishop's Jaegers,pass,pass,,pass,
top1932:2421,pilot,1932,INHERITANCE,Phyllis Bentley,books_top3_1931_1995_under_two_more.csv,6436778,6626360,Inheritance,Inheritance,pass,pass,,pass,
top1933:3383,pilot,1933,ONE MORE SPRING,Robert Nathan,books_top3_1931_1995_under_two_more.csv,1215441,1203884,One More Spring,One More Spring,pass,pass,,pass,
top1933:5118,pilot,1933,THE FARM,Louis Bromfield,books_top3_1931_1995_under_two_more.csv,1943847,1946483,The Farm,The Farm,pass,pass,,pass,
top1933:3701,pilot,1933,RAIN IN THE DOORWAY,Thorne Smith,books_top3_1931_1995_under_two_more.csv,43173605,894610,Rain In The Doorway,Rain in the Doorway,pass,pass,,pass,
top1934:2791,pilot,1934,LOST HORIZON,James Hilton,books_top3_1931_1995_under_two_more.csv,39092290,1180015,Lost Horizon: A Novel,Lost Horizon,pass,pass,,pass,
top1934:5191,pilot,1934,THE FORTY DAYS OF MUSA DAGH,Franz Werfel,books_top3_1931_1995_under_two_more.csv,438323,1079358,The Forty Days of Musa Dagh,The Forty Days of Musa Dagh,pass,pass,,pass,
top1934:7359,pilot,1934,WORK OF ART,Sinclair Lewis,books_top3_1931_1995_under_two_more.csv,761334,747428,Work of Art,Work of Art,pass,pass,,pass,
top1936:7382,pilot,1936,YANG AND YIN,Alice Tisdale Hobart,books_top3_1931_1995_under_two_more.csv,12693664,17823584,Yang And Yin: A Novel of an American Doctor in China,Yang And Yin,pass,pass,,pass,
top1936:4234,pilot,1936,SPARKENBROKE,Charles Morgan,books_top3_1931_1995_under_two_more.csv,2143080,2148570,Sparkenbroke,Sparkenbroke,pass,pass,,pass,
top1936:7259,pilot,1936,WHITE BANNERS,Lloyd C. Douglas,books_top3_1931_1995_under_two_more.csv,25860863,764696,White Banners,The Big Fisherman,pass,title_mismatch('The Big Fisherman'),THE BIG FISHERMAN | WHITE BANNERS,mismatch,work page: title_mismatch('The Big Fisherman'); work ID also assigned to: THE BIG FISHERMAN | WHITE BANNERS
top1937:6769,pilot,1937,THEATRE,Somerset Maugham,books_top3_1931_1995_under_two_more.csv,31326,1908840,Theatre,Theatre,pass,pass,,pass,
top1937:5956,pilot,1937,THE OUTWARD ROOM,Millen Brand,books_top3_1931_1995_under_two_more.csv,8320645,6887022,The Outward Room,The Outward Room,pass,pass,,pass,
top1937:3337,pilot,1937,OF MICE AND MEN,John Steinbeck,books_top3_1931_1995_under_two_more.csv,18114322,2931549,The Grapes of Wrath,The Grapes of Wrath,title_mismatch('The Grapes of Wrath'),title_mismatch('The Grapes of Wrath'),OF MICE AND MEN | THE GRAPES OF WRATH,mismatch,book page: title_mismatch('The Grapes of Wrath'); work page: title_mismatch('The Grapes of Wrath'); work ID also assigned to: OF MICE AND MEN | THE GRAPES OF WRATH
top1938:3150,pilot,1938,"MY SON, MY SON!",Howard Spring,books_top3_1931_1995_under_two_more.csv,1016639,1002763,"My Son, My Son","My Son, My Son",pass,pass,,pass,
top1938:5825,pilot,1938,THE MORTAL STORM,Phyllis Bottome,books_top3_1931_1995_under_two_more.csv,1906079,1907891,The Mortal Storm,The Mortal Storm,pass,pass,,pass,
top1938:6832,pilot,1938,THREE HARBOURS,F. Van Wyck Mason,books_top3_1931_1995_under_two_more.csv,7953338,1857851,Three Harbours,Three Harbours,pass,pass,,pass,
top1939:1649,pilot,1939,ESCAPE,Ethel Vance,books_top3_1931_1995_under_two_more.csv,4743823,4808445,Escape,Escape,pass,pass,,pass,
top1939:3039,pilot,1939,MOMENT IN PEKING,Lin Yutang,books_top3_1931_1995_under_two_more.csv,1320195,1309540,Moment in Peking,Moment in Peking,pass,pass,,pass,
top1939:7285,pilot,1939,WICKFORD POINT,John P. Marquand,books_top3_1931_1995_under_two_more.csv,309852,1055852,Wickford Point,Wickford Point,pass,pass,,pass,
top1941:6803,pilot,1941,THIS ABOVE ALL,Eric Knight,books_top3_1931_1995_under_two_more.csv,2070171,2075414,This Above All,This Above All,pass,pass,,pass,
top1941:7313,pilot,1941,WINDSWEPT,Mary Ellen Chase,books_top3_1931_1995_under_two_more.csv,206140,199505,Windswept,Windswept,pass,pass,,pass,
top1941:287,pilot,1941,ABOVE SUSPICION,Helen McInnes,books_top3_1931_1995_under_two_more.csv,,,,,missing_title,missing_title,,unmapped,no Goodreads work ID
top1942:450,pilot,1942,AND NOW TOMORROW,Rachel Field,books_top3_1931_1995_under_two_more.csv,723668,709897,And Now Tomorrow,And Now Tomorrow,pass,pass,,pass,
top1942:5820,pilot,1942,THE MOON IS DOWN,John Steinbeck,books_top3_1931_1995_under_two_more.csv,12722,21887652,The Moon Is Down,The Moon Is Down,pass,pass,,pass,
top1942:533,pilot,1942,ASSIGNMENT IN BRITTANY,Helen MacInnes,books_top3_1931_1995_under_two_more.csv,139244,2913447,Assignment in Brittany,Assignment in Brittany,pass,pass,,pass,
top1943:2298,pilot,1943,HUNGRY HILL,Daphne du Maurier,books_top3_1931_1995_under_two_more.csv,18869978,712322,Hungry Hill,Hungry Hill,pass,pass,,pass,
top1943:5439,pilot,1943,THE HUMAN COMEDY,William Saroyan,books_top3_1931_1995_under_two_more.csv,28305,1327085,The Human Comedy,The Human Comedy,pass,pass,,pass,
top1943:3122,pilot,1943,MRS. PARKINGTON,Louis Bromfield,books_top3_1931_1995_under_two_more.csv,7860860,2351475,Mrs. Parkington,Mrs. Parkington,pass,pass,,pass,
top1944:6102,pilot,1944,THE RAZOR'S EDGE,Somerset Maugham,books_top3_1931_1995_under_two_more.csv,31196,2095259,The Razor’s Edge,The Razor’s Edge,pass,pass,,pass,
top1944:5334,pilot,1944,THE GREEN YEARS,A. J. Cronin,books_top3_1931_1995_under_two_more.csv,716780,621045,The Green Years,The Green Years,pass,pass,,pass,
top1944:50,pilot,1944,A BELL FOR ADANO,John Hersey,books_top3_1931_1995_under_two_more.csv,167899074,1798417,A Bell for Adano - John Hersey - The Franklin Library - Gary Kelley Illustrations,A Bell for Adano,pass,pass,,pass,
top1945:4183,pilot,1945,SO WELL REMEMBERED,James Hilton,books_top3_1931_1995_under_two_more.csv,413616,402843,So Well Remembered,So Well Remembered,pass,pass,,pass,
top1945:6753,pilot,1945,"THE WORLD, THE FLESH AND FATHER SMITH",Bruce Marshall,books_top3_1931_1995_under_two_more.csv,17786842,3403638,"The World, the Flesh, and Father Smith","The World, the Flesh, and Father Smith",pass,pass,,pass,
top1945:6149,pilot,1945,THE RIVER ROAD,Frances Parkinson Keyes,books_top3_1931_1995_under_two_more.csv,843671,2197194,The River Road,The River Road,pass,pass,,pass,
top1946:3027,pilot,1946,MISTER ROBERTS,Thomas Heggen,books_top3_1931_1995_under_two_more.csv,2472016,2479213,Mister Roberts,Mister Roberts,pass,pass,,pass,
top1946:505,pilot,1946,ARCH OF TRIUMPH,Erich Maria Remarque,books_top3_1931_1995_under_two_more.csv,672948,78113139,Arch of Triumph,Arch of Triumph,pass,pass,,pass,
top1946:558,pilot,1946,B.F.'s DAUGHTER,John P. Marquand,books_top3_1931_1995_under_two_more.csv,142410045,158066812,B.F.'s Daughter,B.F.'s Daughter,pass,pass,,pass,
top1947:2857,pilot,1947,LYDIA BAILEY,Kenneth Roberts,books_top3_1931_1995_under_two_more.csv,128764531,1263721,Lydia Bailey by Kenneth Lewis Roberts,Lydia Bailey,pass,pass,,pass,
top1947:6619,pilot,1947,THE VIXENS,Frank Yerby,books_top3_1931_1995_under_two_more.csv,1269831,1258753,The Vixens,The Vixens,pass,pass,,pass,
top1947:909,pilot,1947,CAME A CAVALIER,Frances Parkinson Keyes,books_top3_1931_1995_under_two_more.csv,608903,829275,Came A Cavalier,Came A Cavalier,pass,pass,,pass,
top1948:6765,pilot,1948,THE YOUNG LIONS,Irwin Shaw,books_top3_1931_1995_under_two_more.csv,315511,306344,The Young Lions,The Young Lions,pass,pass,,pass,
top1948:3709,pilot,1948,RAINTREE COUNTY,Ross Lockridge,books_top3_1931_1995_under_two_more.csv,257233,249300,Raintree County,Raintree County,pass,pass,,pass,
top1948:1215,pilot,1948,"CRY, THE BELOVED COUNTRY",Alan Paton,books_top3_1931_1995_under_two_more.csv,133387586,59082,"Cry, The Beloved Country by Alan Paton","Cry, the Beloved Country",pass,pass,,pass,
top1949:3607,pilot,1949,PRIDE'S CASTLE,Frank Yerby,books_top3_1931_1995_under_two_more.csv,1446970,1437672,Pride's castle,Pride's castle,pass,pass,,pass,
top1949:4715,pilot,1949,THE BRAVE BULLS,Tom Lea,books_top3_1931_1995_under_two_more.csv,1627737,1621811,The Brave Bulls: A Novel,The Brave Bulls,pass,pass,,pass,
top1949:1229,pilot,1949,CUTLASS EMPIRE,F. Van Wyck Mason,books_top3_1931_1995_under_two_more.csv,1263363,1252229,Cutlass Empire,Cutlass Empire,pass,pass,,pass,
top1950:4286,pilot,1950,STAR MONEY,Kathleen Winsor,books_top3_1931_1995_under_two_more.csv,1775060,1773390,Star Money,Star Money,pass,pass,,pass,
top1950:4518,pilot,1950,THE ADVENTURER,Mika Waltari,books_top3_1931_1995_under_two_more.csv,59284,236793,The Adventurer,The Adventurer,pass,pass,,pass,
top1950:302,pilot,1950,ACROSS THE RIVER AND INTO THE TREES,Ernest Hemingway,books_top3_1931_1995_under_two_more.csv,10778,25300427,Across the River and into the Trees,Across the River and into the Trees,pass,pass,,pass,
top1952:5314,pilot,1952,THE GOWN OF GLORY,Agnes Sligh Turnbull,books_top3_1931_1995_under_two_more.csv,7973185,1760423,The Gown of Glory,The Gown of Glory,pass,pass,,pass,
top1952:3138,pilot,1952,MY COUSIN RACHEL,Daphne du Maurier,books_top3_1931_1995_under_two_more.csv,18869970,623258,My Cousin Rachel,My Cousin Rachel,pass,pass,,pass,
top1952:4315,pilot,1952,STEAMBOAT GOTHIC,Frances Parkinson Keyes,books_top3_1931_1995_under_two_more.csv,843752,829283,Steamboat Gothic,Steamboat Gothic,pass,pass,,pass,
top1953:6863,pilot,1953,TIME AND TIME AGAIN,James Hilton,books_top3_1931_1995_under_two_more.csv,199203,192706,Time and Time Again,Time and Time Again,pass,pass,,pass,
top1953:2014,pilot,1953,GOLDEN ADMIRAL,Francis Van Wyck Mason,books_top3_1931_1995_under_two_more.csv,133611365,1251436,Golden admiral: A novel of Sir Francis Drake and the Armada,Golden Admiral,pass,pass,,pass,
top1953:2590,pilot,1953,"KISS ME AGAIN, STRANGER",Daphne du Maurier,books_top3_1931_1995_under_two_more.csv,919029,74007102,"Kiss Me Again, Stranger","Kiss Me Again, Stranger",pass,pass,,pass,
top1954:2545,pilot,1954,KATHERINE,Anya Seton,books_top3_1931_1995_under_two_more.csv,33609,2372397,Katherine,Katherine,pass,pass,,pass,
top1954:3192,pilot,1954,"NEVER VICTORIOUS, NEVER DEFEATED",Taylor Caldwell,books_top3_1931_1995_under_two_more.csv,41044675,2054778,"Never Victorious, Never Defeated: A Novel","Never Victorious, Never Defeated",pass,pass,,pass,
top1954:6168,pilot,1954,THE ROYAL BOX,Frances Parkinson Keyes,books_top3_1931_1995_under_two_more.csv,2234806,2240643,The Royal Box,The Royal Box,pass,pass,,pass,
top1956:1497,pilot,1956,DON'T GO NEAR THE WATER,William Brinkley,books_top3_1931_1995_under_two_more.csv,1017661,1003785,Don't Go Near the Water,Don't Go Near the Water,pass,pass,,pass,
top1956:2374,pilot,1956,IMPERIAL WOMAN,Pearl S. Buck,books_top3_1931_1995_under_two_more.csv,93521,1610546,Imperial Woman,Imperial Woman,pass,pass,,pass,
top1956:5761,pilot,1956,THE MANDARINS,Simone de Beauvoir,books_top3_1931_1995_under_two_more.csv,19528,20761,The Mandarins,The Mandarins,pass,pass,,pass,
top1957:3363,pilot,1957,ON THE BEACH,Nevil Shute,books_top3_1931_1995_under_two_more.csv,38180,963772,On the Beach,On the Beach,pass,pass,,pass,
top1957:6750,pilot,1957,THE WORLD OF SUZIE WONG,Richard Mason,books_top3_1931_1995_under_two_more.csv,701773,688078,The World of Suzie Wong,The World of Suzie Wong,pass,pass,,pass,
